12, 12, 8, 11, 6, 0.095, 0.04
12, 12, 8, 78, 40, 0.093, 0.282
12, 12, 8, 35, 19, 0.099, 0.118
12, 12, 8, 11, 6, 0.089, 0.042
12, 12, 8, 5, 3, 0.086, 0.02
12, 12, 8, 9, 5, 0.092, 0.035
12, 12, 8, 9, 5, 0.085, 0.034
12, 12, 8, 11, 6, 0.083, 0.046
12, 12, 8, 5, 3, 0.089, 0.014
12, 12, 8, 5, 3, 0.090, 0.017
12, 12, 8, 64, 34, 0.095, 0.216
12, 12, 8, 7, 4, 0.095, 0.024
12, 12, 8, 112, 66, 0.099, 0.387
12, 12, 8, 7, 4, 0.095, 0.025
12, 12, 8, 5, 3, 0.090, 0.013
12, 12, 8, 3, 2, 0.086, 0.009
12, 12, 8, 36, 20, 0.095, 0.117
12, 12, 8, 11, 6, 0.094, 0.037
12, 12, 8, 15, 8, 0.095, 0.048
12, 12, 8, 19, 10, 0.090, 0.072
12, 12, 8, 7, 4, 0.094, 0.022
12, 12, 8, 9, 5, 0.084, 0.03
12, 12, 8, 31, 17, 0.093, 0.1
12, 12, 8, 5, 3, 0.088, 0.017
12, 12, 8, 11, 6, 0.094, 0.044
12, 12, 8, 246, 139, 0.096, 0.97
12, 12, 8, 7, 4, 0.080, 0.026
12, 12, 8, 3, 2, 0.090, 0.019
12, 12, 8, 1, 1, 0.093, 0.004
12, 12, 8, 12, 7, 0.091, 0.033
12, 12, 8, 9, 5, 0.095, 0.032
12, 12, 8, 78, 40, 0.093, 0.283
12, 12, 8, 35, 19, 0.099, 0.115
12, 12, 8, 9, 5, 0.095, 0.032
12, 12, 8, 66, 34, 0.093, 0.252
12, 12, 9, 7, 4, 0.090, 0.341
12, 12, 7, 11, 6, 0.070, 0.401
12, 12, 8, 7, 4, 0.080, 0.277
12, 12, 9, 3, 2, 0.090, 0.14
12, 12, 9, 7, 4, 0.090, 0.329
12, 12, 7, 11, 6, 0.070, 0.375
12, 12, 8, 9, 5, 0.080, 0.35
12, 12, 9, 3, 2, 0.090, 0.138
12, 12, 8, 3, 2, 0.080, 0.119
12, 12, 8, 9, 5, 0.095, 0.008
12, 12, 8, 78, 40, 0.093, 0.083
