12, 12, 8, 9, 5, 0.095, 0.066
12, 12, 8, 78, 40, 0.093, 0.602
12, 12, 8, 39, 21, 0.099, 0.246
12, 12, 8, 14, 8, 0.089, 0.118
12, 12, 8, 13, 7, 0.086, 0.104
12, 12, 8, 9, 5, 0.092, 0.076
12, 12, 8, 9, 5, 0.085, 0.072
12, 12, 8, 11, 6, 0.083, 0.107
12, 12, 8, 5, 3, 0.089, 0.025
12, 12, 8, 5, 3, 0.090, 0.033
12, 12, 8, 53, 29, 0.095, 0.398
12, 12, 8, 7, 4, 0.095, 0.045
12, 12, 8, 104, 61, 0.099, 0.676
12, 12, 8, 7, 4, 0.095, 0.055
12, 12, 8, 5, 3, 0.090, 0.024
12, 12, 8, 3, 2, 0.086, 0.017
12, 12, 8, 39, 20, 0.095, 0.262
12, 12, 8, 11, 6, 0.094, 0.072
12, 12, 8, 15, 8, 0.095, 0.1
12, 12, 8, 13, 7, 0.090, 0.088
12, 12, 8, 7, 4, 0.094, 0.04
12, 12, 8, 9, 5, 0.084, 0.064
12, 12, 8, 29, 16, 0.093, 0.195
12, 12, 8, 5, 3, 0.088, 0.046
12, 12, 8, 9, 5, 0.094, 0.084
12, 12, 8, 185, 111, 0.096, 1.632
12, 12, 8, 6, 4, 0.080, 0.05
12, 12, 8, 3, 2, 0.090, 0.017
12, 12, 8, 1, 1, 0.093, 0.007
12, 12, 8, 11, 6, 0.091, 0.063
12, 12, 8, 9, 5, 0.095, 0.069
12, 12, 8, 63, 33, 0.093, 0.531
12, 12, 8, 35, 19, 0.099, 0.24
12, 12, 8, 11, 6, 0.089, 0.091
12, 12, 8, 13, 7, 0.086, 0.104
12, 12, 8, 9, 5, 0.092, 0.076
12, 12, 8, 9, 5, 0.085, 0.073
12, 12, 8, 11, 6, 0.083, 0.107
12, 12, 8, 5, 3, 0.089, 0.026
12, 12, 8, 5, 3, 0.090, 0.035
12, 12, 8, 63, 34, 0.095, 0.46
12, 12, 8, 7, 4, 0.095, 0.043
12, 12, 8, 123, 70, 0.099, 0.796
12, 12, 8, 7, 4, 0.095, 0.067
12, 12, 8, 4, 3, 0.090, 0.022
12, 12, 8, 3, 2, 0.086, 0.018
12, 12, 8, 38, 20, 0.095, 0.259
12, 12, 8, 11, 6, 0.094, 0.074
12, 12, 8, 15, 8, 0.095, 0.103
12, 12, 8, 13, 7, 0.090, 0.088
12, 12, 8, 7, 4, 0.094, 0.04
12, 12, 8, 9, 5, 0.084, 0.065
12, 12, 8, 28, 16, 0.093, 0.192
12, 12, 8, 7, 4, 0.088, 0.051
12, 12, 8, 9, 5, 0.094, 0.08
12, 12, 8, 197, 116, 0.096, 1.827
12, 12, 8, 6, 4, 0.080, 0.05
12, 12, 8, 3, 2, 0.090, 0.016
12, 12, 8, 1, 1, 0.093, 0.007
12, 12, 8, 11, 6, 0.091, 0.073
12, 12, 8, 11, 6, 0.095, 0.086
12, 12, 8, 63, 33, 0.093, 0.542
12, 12, 8, 34, 18, 0.099, 0.215
12, 12, 8, 11, 6, 0.089, 0.095
12, 12, 8, 5, 3, 0.086, 0.044
12, 12, 8, 9, 5, 0.092, 0.078
12, 12, 8, 9, 5, 0.085, 0.074
12, 12, 8, 11, 6, 0.083, 0.122
12, 12, 8, 5, 3, 0.089, 0.03
12, 12, 8, 5, 3, 0.090, 0.033
12, 12, 8, 59, 31, 0.095, 0.434
12, 12, 8, 7, 4, 0.095, 0.044
12, 12, 8, 117, 67, 0.099, 0.801
12, 12, 8, 7, 4, 0.095, 0.056
12, 12, 8, 4, 3, 0.090, 0.021
12, 12, 8, 3, 2, 0.086, 0.017
12, 12, 8, 37, 20, 0.095, 0.266
12, 12, 8, 11, 6, 0.094, 0.074
12, 12, 8, 15, 8, 0.095, 0.1
12, 12, 8, 17, 9, 0.090, 0.116
12, 12, 8, 7, 4, 0.094, 0.042
12, 12, 8, 9, 5, 0.084, 0.065
12, 12, 8, 31, 17, 0.093, 0.226
12, 12, 8, 7, 4, 0.088, 0.051
12, 12, 8, 11, 6, 0.094, 0.096
12, 12, 8, 243, 134, 0.096, 2.158
12, 12, 8, 7, 4, 0.080, 0.057
12, 12, 8, 3, 2, 0.090, 0.017
12, 12, 8, 1, 1, 0.093, 0.007
12, 12, 8, 12, 7, 0.091, 0.068
