12, 12, 14, 7, 4, 0.140, 0.035
12, 12, 13, 148, 75, 0.130, 0.771
12, 12, 12, 371, 195, 0.120, 1.364
12, 12, 14, 2981, 1860, 0.140, 17.785
12, 12, 10, 24, 13, 0.100, 0.083
12, 12, 12, 43, 22, 0.120, 0.148
12, 12, 12, 63, 34, 0.120, 0.212
12, 12, 14, 16, 9, 0.140, 0.064
12, 12, 14, 228, 121, 0.140, 1.127
12, 12, 14, 19, 10, 0.140, 0.08
12, 12, 14, 7, 4, 0.140, 0.034
12, 12, 13, 135, 69, 0.130, 0.686
12, 12, 12, 1438, 766, 0.120, 5.49
12, 12, 14, 3415, 2048, 0.140, 19.779
12, 12, 10, 24, 13, 0.100, 0.086
12, 12, 12, 21, 11, 0.120, 0.073
12, 12, 12, 69, 36, 0.120, 0.24
12, 12, 14, 11, 6, 0.140, 0.043
12, 12, 14, 126, 76, 0.140, 0.668
12, 12, 14, 19, 10, 0.140, 0.08
12, 12, 14, 7, 4, 0.140, 0.034
12, 12, 13, 154, 79, 0.130, 0.777
12, 12, 12, 658, 363, 0.120, 2.551
12, 12, 14, 4075, 2408, 0.140, 23.272
12, 12, 10, 24, 13, 0.100, 0.086
12, 12, 12, 43, 22, 0.120, 0.153
12, 12, 12, 72, 37, 0.120, 0.233
12, 12, 14, 13, 7, 0.140, 0.051
12, 12, 14, 302, 164, 0.140, 1.638
12, 12, 14, 19, 10, 0.140, 0.081
