12, 12, 9, 7, 4, 0.090, 0.02
12, 12, 7, 11, 6, 0.070, 0.021
12, 12, 8, 7, 4, 0.080, 0.015
12, 12, 9, 3, 2, 0.090, 0.01
12, 12, 8, 3, 2, 0.080, 0.008
12, 12, 7, 5, 3, 0.070, 0.011
12, 12, 6, 19, 10, 0.060, 0.027
12, 12, 7, 3, 2, 0.070, 0.008
12, 12, 6, 3, 2, 0.060, 0.006
12, 12, 6, 3, 2, 0.060, 0.007
12, 12, 9, 7, 4, 0.090, 0.019
12, 12, 7, 11, 6, 0.070, 0.022
12, 12, 8, 9, 5, 0.080, 0.019
12, 12, 9, 3, 2, 0.090, 0.009
12, 12, 8, 3, 2, 0.080, 0.008
12, 12, 7, 5, 3, 0.070, 0.011
12, 12, 6, 17, 9, 0.060, 0.025
12, 12, 7, 3, 2, 0.070, 0.008
12, 12, 6, 3, 2, 0.060, 0.005
12, 12, 6, 3, 2, 0.060, 0.006
12, 12, 9, 7, 4, 0.090, 0.02
12, 12, 7, 11, 6, 0.070, 0.022
12, 12, 8, 9, 5, 0.080, 0.02
12, 12, 9, 3, 2, 0.090, 0.01
12, 12, 8, 3, 2, 0.080, 0.007
12, 12, 7, 5, 3, 0.070, 0.011
12, 12, 6, 21, 11, 0.060, 0.03
12, 12, 7, 3, 2, 0.070, 0.007
12, 12, 6, 3, 2, 0.060, 0.006
12, 12, 6, 3, 2, 0.060, 0.006
